unique_id,ds,y
product_A,2023-04-20,147.39617658710745
product_A,2023-04-21,125.02591159488031
product_A,2023-04-22,143.56041675938584
product_A,2023-04-23,156.48184167952815
product_A,2023-04-24,187.93340913690264
product_A,2023-04-25,170.0850309644784
product_A,2023-04-26,166.42063482543224
product_A,2023-04-27,151.21404975559474
product_A,2023-04-28,134.52665701631636
product_A,2023-04-29,156.41511027909968
product_A,2023-04-30,165.51546426149403
product_A,2023-05-01,178.05572781336463
product_A,2023-05-02,167.84881904436944
product_A,2023-05-03,178.7306105742522
product_A,2023-05-04,143.77693541089852
product_A,2023-05-05,152.0709380676748
product_A,2023-05-06,168.29617276945928
product_A,2023-05-07,155.07570939895444
product_A,2023-05-08,170.69709040019828
product_A,2023-05-09,179.4211296034285
product_A,2023-05-10,166.98045085383396
product_A,2023-05-11,146.08643646470762
product_A,2023-05-12,151.42458511572087
product_A,2023-05-13,145.77409805317066
product_A,2023-05-14,170.2887394450815
product_A,2023-05-15,171.37207836315
product_A,2023-05-16,194.5233939228677
product_A,2023-05-17,168.24222974807336
product_A,2023-05-18,159.4152517835912
product_A,2023-05-19,160.88421905623
product_A,2023-05-20,147.9256132315078
product_A,2023-05-21,171.81967947683296
product_A,2023-05-22,192.68461427127974
product_A,2023-05-23,172.76405280623754
product_A,2023-05-24,179.48532695502178
product_A,2023-05-25,167.57080626722407
product_A,2023-05-26,164.13066429149117
product_A,2023-05-27,151.37692207595472
product_A,2023-05-28,162.93634709532583
product_A,2023-05-29,189.9030047619556
product_A,2023-05-30,191.4997960685929
product_A,2023-05-31,183.51219888953062
product_A,2023-06-01,171.76332958921242
product_A,2023-06-02,155.93588354464475
product_A,2023-06-03,166.63055734026747
product_A,2023-06-04,179.3445797863896
product_A,2023-06-05,183.51266089280952
product_A,2023-06-06,207.55011477188543
product_A,2023-06-07,188.79891945405785
product_A,2023-06-08,162.96131593561532
product_A,2023-06-09,170.12851018634328
product_A,2023-06-10,160.47507440116092
product_A,2023-06-11,186.79667682993943
product_A,2023-06-12,201.9962368690795
product_A,2023-06-13,189.55846013591375
product_A,2023-06-14,196.21526512071802
product_A,2023-06-15,179.2939913287288
product_A,2023-06-16,174.95256259722854
product_A,2023-06-17,186.94687162421116
product_A,2023-06-18,182.03689507197694
product_A,2023-06-19,190.1975829221604
product_A,2023-06-20,192.50780324572312
product_A,2023-06-21,185.48177380703987
product_A,2023-06-22,178.87493023792388
product_A,2023-06-23,174.60529711580583
product_A,2023-06-24,177.48605415761952
product_A,2023-06-25,194.1174659922878
product_A,2023-06-26,199.83148737204337
product_A,2023-06-27,214.75219129998584
product_A,2023-06-28,193.3910014208596
product_A,2023-06-29,204.75309724595354
product_A,2023-06-30,180.38142009939273
product_A,2023-07-01,171.91526731164916
product_A,2023-07-02,182.43286001551078
product_A,2023-07-03,207.08725155896596
product_A,2023-07-04,204.83621640012058
product_A,2023-07-05,204.7202600395003
product_A,2023-07-06,190.27764490982528
product_A,2023-07-07,178.29345001601766
product_A,2023-07-08,175.49817801843224
product_A,2023-07-09,182.3812222025133
product_A,2023-07-10,203.15535262048436
product_A,2023-07-11,216.97510903731512
product_A,2023-07-12,204.22100603980508
product_A,2023-07-13,180.0258336835409
product_A,2023-07-14,183.76152872408215
product_A,2023-07-15,188.85506680080996
product_A,2023-07-16,190.92914051039082
product_A,2023-07-17,211.45727308458456
product_A,2023-07-18,214.08958843029532
product_A,2023-07-19,196.8644937041184
product_A,2023-07-20,196.35404279602298
product_A,2023-07-21,190.36235752821855
product_A,2023-07-22,197.93693770838183
product_A,2023-07-23,209.93041641627923
product_A,2023-07-24,202.70611729336366
product_A,2023-07-25,209.62131836340643
product_A,2023-07-26,213.62853822443293
product_A,2023-07-27,201.10203152053467
product_A,2023-07-28,193.49646280772095
product_A,2023-07-29,223.59437968821746
product_A,2023-07-30,209.56712408554546
product_A,2023-07-31,226.31199735846522
product_A,2023-08-01,228.255932790673
product_A,2023-08-02,218.21938609720996
product_A,2023-08-03,197.96958995611416
product_A,2023-08-04,198.94783508121878
product_A,2023-08-05,190.0899260466789
product_A,2023-08-06,206.6054511460797
product_A,2023-08-07,216.84456385438742
product_A,2023-08-08,224.77891179781793
product_A,2023-08-09,235.02552462015154
product_A,2023-08-10,189.05362237250245
product_A,2023-08-11,201.86616284026874
product_A,2023-08-12,186.8708007934623
product_A,2023-08-13,208.22454507368442
product_A,2023-08-14,232.93907701275924
product_A,2023-08-15,228.13815883549114
product_A,2023-08-16,211.3862978633293
product_A,2023-08-17,201.769314239157
product_A,2023-08-18,205.3128633087501
product_A,2023-08-19,197.42959470924254
product_A,2023-08-20,217.23166871665578
product_A,2023-08-21,228.0920469562509
product_A,2023-08-22,225.91111590188086
product_A,2023-08-23,240.6598088013659
product_A,2023-08-24,216.06309609178072
product_A,2023-08-25,187.1749406240118
product_A,2023-08-26,208.26416228113482
product_A,2023-08-27,213.70570828185257
product_A,2023-08-28,238.04693891538997
product_A,2023-08-29,228.2837527752659
product_A,2023-08-30,226.090364555028
product_A,2023-08-31,218.5316421450802
product_A,2023-09-01,213.8021228706336
product_A,2023-09-02,200.67015650653326
product_A,2023-09-03,219.82399011327217
product_A,2023-09-04,230.9279097477326
product_A,2023-09-05,232.89728482213766
product_A,2023-09-06,244.63189000901227
product_A,2023-09-07,221.2315976009245
product_A,2023-09-08,200.28900968259236
product_A,2023-09-09,221.11542333941773
product_A,2023-09-10,242.97724957610092
product_A,2023-09-11,246.4871943214297
product_A,2023-09-12,229.46895895509522
product_A,2023-09-13,230.1343835038334
product_A,2023-09-14,231.62703310672973
product_A,2023-09-15,208.21472559232245
product_A,2023-09-16,220.82308318814916
product_A,2023-09-17,235.69707242743425
product_A,2023-09-18,234.3120284643957
product_A,2023-09-19,244.647715834233
product_A,2023-09-20,211.57811736621073
product_A,2023-09-21,216.79664278256234
product_A,2023-09-22,215.3555361061274
product_A,2023-09-23,210.7902623072606
product_A,2023-09-24,246.05929043145318
product_A,2023-09-25,233.78634121333536
product_A,2023-09-26,245.1035627891515
product_A,2023-09-27,242.05418070505232
product_A,2023-09-28,240.02193022576586
product_A,2023-09-29,209.38918410783722
product_A,2023-09-30,233.5778377802194
product_A,2023-10-01,236.58186448815687
product_A,2023-10-02,240.8754030286369
product_A,2023-10-03,255.8207464768335
product_A,2023-10-04,246.10073365135128
product_A,2023-10-05,227.1900088959665
product_A,2023-10-06,224.9344979971929
product_A,2023-10-07,224.69001898808546
product_A,2023-10-08,240.90813876200986
product_A,2023-10-09,257.5245176331887
product_A,2023-10-10,268.31205321189026
product_A,2023-10-11,238.1057320961486
product_A,2023-10-12,252.55601091048692
product_A,2023-10-13,212.2593789210926
product_A,2023-10-14,230.0582470026949
product_A,2023-10-15,248.20653765187612
product_A,2023-10-16,257.97540717890064
product_A,2023-10-17,254.14232252416258
product_A,2023-10-18,249.84327808390552
product_A,2023-10-19,235.047736435966
product_A,2023-10-20,226.66116326171908
product_A,2023-10-21,241.56934453914758
product_A,2023-10-22,249.85612388772043
product_A,2023-10-23,253.68419547493542
product_A,2023-10-24,269.8207176861934
product_A,2023-10-25,257.4666522537761
product_A,2023-10-26,248.99464086394866
product_A,2023-10-27,239.91311205266155
product_A,2023-10-28,231.64056767560263
product_A,2023-10-29,246.018551678424
product_A,2023-10-30,268.7058210780066
product_A,2023-10-31,271.00688080619517
product_A,2023-11-01,258.34104333505036
product_A,2023-11-02,246.93036297970676
product_A,2023-11-03,248.59740048358015
product_A,2023-11-04,237.03995665229286
product_A,2023-11-05,258.37677904936055
product_A,2023-11-06,264.6099310175491
product_A,2023-11-07,267.88246905690954
product_A,2023-11-08,270.79847090266134
product_A,2023-11-09,256.09507470514103
product_A,2023-11-10,248.3841584052779
product_A,2023-11-11,255.71635822021395
product_A,2023-11-12,257.66803073306204
product_A,2023-11-13,275.1830960073803
product_A,2023-11-14,270.6417846299798
product_A,2023-11-15,268.10158690667083
product_A,2023-11-16,251.95059947829557
product_A,2023-11-17,246.15204903721443
product_A,2023-11-18,253.53378396647497
product_A,2023-11-19,254.4542345341318
product_A,2023-11-20,289.96657044250406
product_A,2023-11-21,268.57577963072987
product_A,2023-11-22,259.29474718446176
product_A,2023-11-23,265.75663090123794
product_A,2023-11-24,255.20938286897606
product_A,2023-11-25,257.2654862993967
product_A,2023-11-26,269.5267640741144
product_A,2023-11-27,276.6294980542449
product_A,2023-11-28,272.94588371084075
product_A,2023-11-29,273.11469255231293
product_A,2023-11-30,254.57445022113995
product_A,2023-12-01,260.17703918461467
product_A,2023-12-02,254.59606871096213
product_A,2023-12-03,261.39602242565974
product_A,2023-12-04,277.65638550379606
product_A,2023-12-05,286.9273703169324
product_A,2023-12-06,271.4984596643324
product_A,2023-12-07,256.91398074870494
product_A,2023-12-08,257.825579009208
product_A,2023-12-09,261.2322603318494
product_A,2023-12-10,267.4444545970313
product_A,2023-12-11,279.95916579207375
product_A,2023-12-12,288.9803181815884
product_A,2023-12-13,267.92358135478514
product_A,2023-12-14,255.73203371822424
product_A,2023-12-15,253.6285275472533
product_A,2023-12-16,261.0649505492846
product_A,2023-12-17,277.48726052478327
product_A,2023-12-18,299.03032197261655
product_A,2023-12-19,297.48519566834375
product_A,2023-12-20,281.72874784705584
product_A,2023-12-21,270.33961425001473
product_A,2023-12-22,254.8558464001702
product_A,2023-12-23,266.12442267504053
product_A,2023-12-24,276.1907308886386
product_A,2023-12-25,293.3092207197252
product_A,2023-12-26,287.5060711343089
product_A,2023-12-27,290.6630282006929
product_A,2023-12-28,286.25365521725786
product_A,2023-12-29,265.50600012961786
product_A,2023-12-30,272.98622153977107
product_A,2023-12-31,287.52115193368826
product_B,2023-01-01,195.18535433736997
product_B,2023-01-02,225.9440542557659
product_B,2023-01-03,228.99894617483622
product_B,2023-01-04,213.58862535611271
product_B,2023-01-05,176.90737042020766
product_B,2023-01-06,170.0462847256526
product_B,2023-01-07,181.3210350209045
product_B,2023-01-08,216.0137232935405
product_B,2023-01-09,233.3661943870634
product_B,2023-01-10,253.28602685559338
product_B,2023-01-11,201.80834141887016
product_B,2023-01-12,195.25133546712146
product_B,2023-01-13,170.5522667034055
product_B,2023-01-14,200.2226907245712
product_B,2023-01-15,187.50042057573813
product_B,2023-01-16,210.37828236787152
product_B,2023-01-17,218.85512562012644
product_B,2023-01-18,184.12976348180902
product_B,2023-01-19,177.07442756630414
product_B,2023-01-20,157.84257069590092
product_B,2023-01-21,174.3497809636736
product_B,2023-01-22,199.9010717093259
product_B,2023-01-23,241.56899454463144
product_B,2023-01-24,236.05292342368733
product_B,2023-01-25,201.2936683055779
product_B,2023-01-26,171.20251177029297
product_B,2023-01-27,171.45519269262334
product_B,2023-01-28,155.30225704171139
product_B,2023-01-29,216.37750519025224
product_B,2023-01-30,231.8082259226963
product_B,2023-01-31,217.61772954019827
product_B,2023-02-01,186.25889782443625
product_B,2023-02-02,196.82995631645824
product_B,2023-02-03,162.7776844915139
product_B,2023-02-04,184.59885126964068
product_B,2023-02-05,173.86686809446758
product_B,2023-02-06,209.0624441985956
product_B,2023-02-07,221.91076176207292
product_B,2023-02-08,205.9802792987037
product_B,2023-02-09,173.78270216872235
product_B,2023-02-10,170.2263618227153
product_B,2023-02-11,155.53361037336794
product_B,2023-02-12,189.8914461797444
product_B,2023-02-13,216.29849205458368
product_B,2023-02-14,226.62110337415973
product_B,2023-02-15,212.55589071059347
product_B,2023-02-16,164.2877827244189
product_B,2023-02-17,142.94279258571783
product_B,2023-02-18,182.2771773887412
product_B,2023-02-19,194.18776814375502
product_B,2023-02-20,204.47310603536224
product_B,2023-02-21,237.661661071725
product_B,2023-02-22,204.0046077850409
product_B,2023-02-23,190.53505403523923
product_B,2023-02-24,160.7623844114666
product_B,2023-02-25,190.27403062454292
product_B,2023-02-26,209.8640901093184
product_B,2023-02-27,209.06737469229196
product_B,2023-02-28,229.306688776907
product_B,2023-03-01,208.96102356854854
product_B,2023-03-02,191.40706651686168
product_B,2023-03-03,146.97308110758405
product_B,2023-03-04,172.37767304594033
product_B,2023-03-05,200.101093842195
product_B,2023-03-06,189.55007063696345
product_B,2023-03-07,202.04873521346542
product_B,2023-03-08,175.3457260404056
product_B,2023-03-09,170.35060581313863
product_B,2023-03-10,165.76266970409682
product_B,2023-03-11,180.7733401511114
product_B,2023-03-12,186.88913736503721
product_B,2023-03-13,228.79833102089634
product_B,2023-03-14,198.28661986687604
product_B,2023-03-15,177.97592290126514
product_B,2023-03-16,171.5169154397139
product_B,2023-03-17,160.36094802181705
product_B,2023-03-18,160.95271854882998
product_B,2023-03-19,159.79069479952162
product_B,2023-03-20,206.7855039998874
product_B,2023-03-21,197.79420335939642
product_B,2023-03-22,205.05258275948728
product_B,2023-03-23,175.18266677963572
product_B,2023-03-24,143.07360519861703
product_B,2023-03-25,153.77865251791886
product_B,2023-03-26,170.48943773733248
product_B,2023-03-27,205.70279530676294
product_B,2023-03-28,223.5095452114696
product_B,2023-03-29,183.7877996175005
product_B,2023-03-30,175.43204601268786
product_B,2023-03-31,146.58907121407597
product_B,2023-04-01,149.0305815388109
product_B,2023-04-02,180.51563568054502
product_B,2023-04-03,192.63203660500835
product_B,2023-04-04,204.00404570128862
product_B,2023-04-05,179.84197746246062
product_B,2023-04-06,191.56018942146983
product_B,2023-04-07,151.97532525820606
product_B,2023-04-08,148.74834943004788
product_B,2023-04-09,182.96775892881055
product_B,2023-04-10,202.30700787775098
product_B,2023-04-11,206.59620217105606
product_B,2023-04-12,200.18651257404775
product_B,2023-04-13,175.673580347041
product_B,2023-04-14,143.78614886321904
product_B,2023-04-15,148.83523663822314
product_B,2023-04-16,175.6993796341804
product_B,2023-04-17,174.63189049721382
product_B,2023-04-18,189.66554461907214
product_B,2023-04-19,207.81900338286115
product_B,2023-04-20,184.92310038848893
product_B,2023-04-21,145.7637301598688
product_B,2023-04-22,161.26373908262838
product_B,2023-04-23,181.33500185452232
product_B,2023-04-24,237.80151417550354
product_B,2023-04-25,219.88273630266963
product_B,2023-04-26,188.48150107575745
product_B,2023-04-27,152.3170025392683
product_B,2023-04-28,128.0748067914544
product_B,2023-04-29,155.38661915636573
product_B,2023-04-30,167.123791056588
product_B,2023-05-01,182.38789995886847
product_B,2023-05-02,197.2889627545444
product_B,2023-05-03,175.63793613015412
product_B,2023-05-04,182.62918744734435
product_B,2023-05-05,156.53183971793874
product_B,2023-05-06,151.4493838301595
product_B,2023-05-07,192.55932966668018
product_B,2023-05-08,198.98336416581236
product_B,2023-05-09,193.31242694951558
product_B,2023-05-10,205.49400110076292
product_B,2023-05-11,167.4504083506893
product_B,2023-05-12,132.1052087826278
product_B,2023-05-13,147.8609913889557
product_B,2023-05-14,162.892580959383
product_B,2023-05-15,180.06134770246877
product_B,2023-05-16,213.36196793583449
product_B,2023-05-17,208.72951185916804
product_B,2023-05-18,142.80067694064348
product_B,2023-05-19,149.90779347483218
product_B,2023-05-20,140.93734469649695
product_B,2023-05-21,166.1544953948235
product_B,2023-05-22,188.14621738317425
product_B,2023-05-23,190.47994812929693
product_B,2023-05-24,184.9987717088646
product_B,2023-05-25,148.2120864295409
product_B,2023-05-26,144.99764454390345
product_B,2023-05-27,146.7421982125691
product_B,2023-05-28,167.73262343760314
product_B,2023-05-29,182.9641805295416
product_B,2023-05-30,192.5265813986348
product_B,2023-05-31,192.08120688343635
product_B,2023-06-01,162.7944940779658
product_B,2023-06-02,128.6214996969627
product_B,2023-06-03,147.1370431911096
product_B,2023-06-04,178.21664548046172
product_B,2023-06-05,172.42208110058448
product_B,2023-06-06,204.568159674014
product_B,2023-06-07,173.66502706617692
product_B,2023-06-08,162.23067184959092
product_B,2023-06-09,129.79305275603505
product_B,2023-06-10,122.88647031798479
product_B,2023-06-11,148.2694907454017
product_B,2023-06-12,191.6319638339771
product_B,2023-06-13,199.76450738611268
product_B,2023-06-14,169.36471267227398
product_B,2023-06-15,161.6465973318021
product_B,2023-06-16,117.61392188731773
product_B,2023-06-17,142.35209794219134
product_B,2023-06-18,151.86780560285035
product_B,2023-06-19,181.83291118041473
product_B,2023-06-20,195.81662142125163
product_B,2023-06-21,168.49155179011927
product_B,2023-06-22,147.9688212957155
product_B,2023-06-23,148.22767634511868
product_B,2023-06-24,134.82235309168092
product_B,2023-06-25,175.02830534478088
product_B,2023-06-26,174.69846221814885
product_B,2023-06-27,200.205487500438
product_B,2023-06-28,194.71533562142133
product_B,2023-06-29,121.52375382494576
product_B,2023-06-30,125.18941956889961
product_B,2023-07-01,147.26992105212534
product_B,2023-07-02,161.16345536748346
product_B,2023-07-03,191.30869495449662
product_B,2023-07-04,185.2000151248649
product_B,2023-07-05,177.0555896232019
product_B,2023-07-06,147.91536100176887
product_B,2023-07-07,147.36554737446298
product_B,2023-07-08,141.99810564557356
product_B,2023-07-09,166.25123194490288
product_B,2023-07-10,180.51242088057143
product_B,2023-07-11,185.1965626765848
product_B,2023-07-12,169.42581391969148
product_B,2023-07-13,153.1169135350132
product_B,2023-07-14,126.90034886470228
product_B,2023-07-15,141.02235380871554
product_B,2023-07-16,185.7048095837451
product_B,2023-07-17,194.50844091522092
product_B,2023-07-18,185.7355549794406
product_B,2023-07-19,187.63107923949406
product_B,2023-07-20,142.08658335021482
product_B,2023-07-21,106.09466821241115
product_B,2023-07-22,124.04801979495039
product_B,2023-07-23,136.95049694768974
product_B,2023-07-24,178.43678266554505
product_B,2023-07-25,188.46885791572944
product_B,2023-07-26,191.93375992083074
product_B,2023-07-27,149.50661631164397
product_B,2023-07-28,126.5229562888388
product_B,2023-07-29,144.6979225001612
product_B,2023-07-30,131.4663762919056
product_B,2023-07-31,184.08231917134367
product_B,2023-08-01,196.09821969209835
product_B,2023-08-02,152.67347722416903
product_B,2023-08-03,157.90853634495699
product_B,2023-08-04,131.81411952447826
product_B,2023-08-05,128.36160055914937
product_B,2023-08-06,164.19338239327496
product_B,2023-08-07,207.10325876769323
product_B,2023-08-08,187.63023242615662
product_B,2023-08-09,171.995159209131
product_B,2023-08-10,137.27115703199
product_B,2023-08-11,116.15403020096774
product_B,2023-08-12,141.90908532449006
product_B,2023-08-13,144.92699408909334
product_B,2023-08-14,179.31373932067333
product_B,2023-08-15,178.31594800427348
product_B,2023-08-16,173.36427008248424
product_B,2023-08-17,145.38743308991684
product_B,2023-08-18,137.40264196564016
product_B,2023-08-19,124.42485873970224
product_B,2023-08-20,150.56150077647953
product_B,2023-08-21,165.30977988465304
product_B,2023-08-22,177.3163182445415
product_B,2023-08-23,170.7441180900648
product_B,2023-08-24,149.0673512262175
product_B,2023-08-25,112.48617874441386
product_B,2023-08-26,139.58032656722673
product_B,2023-08-27,168.66765430565874
product_B,2023-08-28,180.61616331272472
product_B,2023-08-29,203.76938711615173
product_B,2023-08-30,155.53104178428353
product_B,2023-08-31,123.64763138673608
product_B,2023-09-01,100.80751964769397
product_B,2023-09-02,145.69758726382912
product_B,2023-09-03,158.8523878762482
product_B,2023-09-04,173.58792842311502
product_B,2023-09-05,183.20746088129258
product_B,2023-09-06,149.9106436059465
product_B,2023-09-07,166.5325115818756
product_B,2023-09-08,122.30281681824817
product_B,2023-09-09,127.6577930612178
product_B,2023-09-10,158.30919948678405
product_B,2023-09-11,178.6270552548817
product_B,2023-09-12,181.13444565680425
product_B,2023-09-13,152.53081870818306
product_B,2023-09-14,141.44110811210544
product_B,2023-09-15,141.9364565922458
product_B,2023-09-16,141.0900960798184
product_B,2023-09-17,167.31823951967183
product_B,2023-09-18,165.3203563568665
product_B,2023-09-19,165.17257952235187
product_B,2023-09-20,159.10706913233082
product_B,2023-09-21,135.05218677393765
product_B,2023-09-22,131.08246085619672
product_B,2023-09-23,103.23547996938098
product_B,2023-09-24,165.15460383352752
product_B,2023-09-25,168.15884969109297
product_B,2023-09-26,170.52526452608575
product_B,2023-09-27,147.07125967040517
product_B,2023-09-28,113.12520776408465
product_B,2023-09-29,126.43020964208849
product_B,2023-09-30,123.0248711322203
product_B,2023-10-01,129.9204692031077
product_B,2023-10-02,153.11399920927758
product_B,2023-10-03,170.2184209739732
product_B,2023-10-04,177.84477047699974
product_B,2023-10-05,128.46839161011044
product_B,2023-10-06,97.11444719712819
product_B,2023-10-07,117.79613875692772
product_B,2023-10-08,140.72731716302766
product_B,2023-10-09,134.89230475874174
product_B,2023-10-10,172.19629896724112
product_B,2023-10-11,153.6452978110227
product_B,2023-10-12,138.53796420423453
product_B,2023-10-13,135.93963577388936
product_B,2023-10-14,132.8638358805323
product_B,2023-10-15,139.37333571334108
product_B,2023-10-16,152.57663356914065
product_B,2023-10-17,202.32815500445295
product_B,2023-10-18,155.72713338170124
product_B,2023-10-19,128.95063932942872
product_B,2023-10-20,112.06266158922551
product_B,2023-10-21,120.32207265517306
product_B,2023-10-22,139.46767505691278
product_B,2023-10-23,157.57100039147852
product_B,2023-10-24,163.4855300705701
product_B,2023-10-25,153.22347293093446
product_B,2023-10-26,120.86239057286875
product_B,2023-10-27,102.39801324241932
product_B,2023-10-28,117.82221825826113
product_B,2023-10-29,136.7402733909492
product_B,2023-10-30,181.1028603370332
product_B,2023-10-31,136.83619966473879
product_B,2023-11-01,165.31459439659656
product_B,2023-11-02,140.93651013644453
product_B,2023-11-03,84.67147984564767
product_B,2023-11-04,111.03280439699485
product_B,2023-11-05,133.94270960805105
product_B,2023-11-06,144.7648041374267
product_B,2023-11-07,157.9140371143642
product_B,2023-11-08,137.48960202793768
product_B,2023-11-09,145.61073314755703
product_B,2023-11-10,119.38030335231514
product_B,2023-11-11,129.00371666588853
product_B,2023-11-12,145.6600647685187
product_B,2023-11-13,146.70632321943447
product_B,2023-11-14,159.55359417009754
product_B,2023-11-15,155.28900690826168
product_B,2023-11-16,108.51795411977078
product_B,2023-11-17,115.30814379661403
product_B,2023-11-18,109.46115074806168
product_B,2023-11-19,131.10215030940407
product_B,2023-11-20,167.3864640924827
product_B,2023-11-21,169.77899710328745
product_B,2023-11-22,143.6849181836983
product_B,2023-11-23,135.6954454668457
product_B,2023-11-24,92.37940270334636
product_B,2023-11-25,118.33628280929004
product_B,2023-11-26,141.31721509562087
product_B,2023-11-27,153.74038720227253
product_B,2023-11-28,166.96143363236015
product_B,2023-11-29,131.60314925690264
product_B,2023-11-30,131.47181205695654
product_B,2023-12-01,101.73333699722939
product_B,2023-12-02,103.27237927973002
product_B,2023-12-03,145.38811071004233
product_B,2023-12-04,147.6028201875269
product_B,2023-12-05,144.74630180909213
product_B,2023-12-06,126.53696209124155
product_B,2023-12-07,126.25560724262048
product_B,2023-12-08,87.18701040459003
product_B,2023-12-09,129.20258570977154
product_B,2023-12-10,106.41684710539602
product_B,2023-12-11,175.01242089352112
product_B,2023-12-12,162.78004697188607
product_B,2023-12-13,142.65595483108274
product_B,2023-12-14,111.044458784766
product_B,2023-12-15,105.94179600677039
product_B,2023-12-16,106.29343909686055
product_B,2023-12-17,143.2396225841966
product_B,2023-12-18,154.62567625798476
product_B,2023-12-19,160.6514585029977
product_B,2023-12-20,138.0531656269602
product_B,2023-12-21,115.50014034181962
product_B,2023-12-22,103.44578386125004
product_B,2023-12-23,84.82303481407992
product_B,2023-12-24,112.42177493473085
product_B,2023-12-25,160.7741136023135
product_B,2023-12-26,159.49822262299023
product_B,2023-12-27,138.80871213729492
product_B,2023-12-28,115.00469502325927
product_B,2023-12-29,102.52314309888551
product_B,2023-12-30,97.46793936224665
product_B,2023-12-31,117.86034329517102
product_C,2023-01-01,153.91690510195363
product_C,2023-01-02,138.30085927237968
product_C,2023-01-03,168.01433423610766
product_C,2023-01-04,120.43716530641879
product_C,2023-01-05,166.44427535533728
product_C,2023-01-06,149.95267052644263
